#id;filename;obs_date
10322;20030820_1251_mdiB_1_0433.fits;2003-08-20 12:51:02
10323;20030820_1251_mdiB_1_0436.fits;2003-08-20 12:51:02
10324;20030820_1251_mdiB_1_0437.fits;2003-08-20 12:51:02
10325;20030821_1247_mdiB_1_0433.fits;2003-08-21 12:47:02
10326;20030821_1247_mdiB_1_0436.fits;2003-08-21 12:47:02
10327;20030821_1247_mdiB_1_0437.fits;2003-08-21 12:47:02
10328;20030821_1247_mdiB_1_0438.fits;2003-08-21 12:47:02
10329;20030821_1247_mdiB_1_0439.fits;2003-08-21 12:47:02
10330;20030821_1247_mdiB_1_0440.fits;2003-08-21 12:47:02
10331;20030821_1247_mdiB_1_0441.fits;2003-08-21 12:47:02
10332;20030822_1251_mdiB_1_0438.fits;2003-08-22 12:51:02
10333;20030822_1251_mdiB_1_0439.fits;2003-08-22 12:51:02
10334;20030822_1251_mdiB_1_0440.fits;2003-08-22 12:51:02
10335;20030822_1251_mdiB_1_0441.fits;2003-08-22 12:51:02
10336;20030822_1251_mdiB_1_0442.fits;2003-08-22 12:51:02
10337;20030822_1251_mdiB_2_0436.fits;2003-08-22 12:51:02
10338;20030823_1248_mdiB_1_0439.fits;2003-08-23 12:48:02
10339;20030823_1248_mdiB_1_0440.fits;2003-08-23 12:48:02
10340;20030823_1248_mdiB_1_0441.fits;2003-08-23 12:48:02
10341;20030823_1248_mdiB_1_0442.fits;2003-08-23 12:48:02
10342;20030823_1248_mdiB_1_0444.fits;2003-08-23 12:48:02
10343;20030823_1248_mdiB_2_0436.fits;2003-08-23 12:48:02
10344;20030824_1251_mdiB_1_0436.fits;2003-08-24 12:51:02
10345;20030824_1251_mdiB_1_0439.fits;2003-08-24 12:51:02
10346;20030824_1251_mdiB_1_0440.fits;2003-08-24 12:51:02
10347;20030824_1251_mdiB_1_0441.fits;2003-08-24 12:51:02
10348;20030824_1251_mdiB_1_0442.fits;2003-08-24 12:51:02
10349;20030824_1251_mdiB_1_0444.fits;2003-08-24 12:51:02
10350;20030825_1251_mdiB_1_0439.fits;2003-08-25 12:51:02
10351;20030825_1251_mdiB_1_0440.fits;2003-08-25 12:51:02
10352;20030825_1251_mdiB_1_0441.fits;2003-08-25 12:51:02
10353;20030825_1251_mdiB_1_0442.fits;2003-08-25 12:51:02
10354;20030825_1251_mdiB_2_0436.fits;2003-08-25 12:51:02
10355;20030825_1251_mdiB_2_0445.fits;2003-08-25 12:51:02
10356;20030826_1251_mdiB_1_0439.fits;2003-08-26 12:51:02
10357;20030826_1251_mdiB_1_0440.fits;2003-08-26 12:51:02
10358;20030826_1251_mdiB_1_0441.fits;2003-08-26 12:51:02
10359;20030826_1251_mdiB_1_0442.fits;2003-08-26 12:51:02
10360;20030826_1251_mdiB_2_0436.fits;2003-08-26 12:51:02
10361;20030826_1251_mdiB_2_0445.fits;2003-08-26 12:51:02
10362;20030827_1247_mdiB_1_0440.fits;2003-08-27 12:47:02
10363;20030827_1247_mdiB_1_0441.fits;2003-08-27 12:47:02
10364;20030827_1247_mdiB_1_0442.fits;2003-08-27 12:47:02
10365;20030827_1247_mdiB_1_0446.fits;2003-08-27 12:47:02
10366;20030827_1247_mdiB_2_0436.fits;2003-08-27 12:47:02
10367;20030827_1247_mdiB_2_0445.fits;2003-08-27 12:47:02
10368;20030828_1247_mdiB_1_0436.fits;2003-08-28 12:47:02
10369;20030828_1247_mdiB_1_0440.fits;2003-08-28 12:47:02
10370;20030828_1247_mdiB_1_0441.fits;2003-08-28 12:47:02
10371;20030828_1247_mdiB_1_0442.fits;2003-08-28 12:47:02
10372;20030828_1247_mdiB_1_0446.fits;2003-08-28 12:47:02
10373;20030828_1247_mdiB_1_0448.fits;2003-08-28 12:47:02
10374;20030828_1247_mdiB_1_0449.fits;2003-08-28 12:47:02
10375;20030828_1247_mdiB_3_0445.fits;2003-08-28 12:47:02
10376;20030829_1247_mdiB_1_0436.fits;2003-08-29 12:47:03
10377;20030829_1247_mdiB_1_0441.fits;2003-08-29 12:47:03
10378;20030829_1247_mdiB_1_0442.fits;2003-08-29 12:47:03
10379;20030829_1247_mdiB_1_0446.fits;2003-08-29 12:47:03
10380;20030829_1247_mdiB_1_0448.fits;2003-08-29 12:47:03
10381;20030829_1247_mdiB_1_0451.fits;2003-08-29 12:47:03
10382;20030829_1247_mdiB_1_0452.fits;2003-08-29 12:47:03
10383;20030829_1247_mdiB_2_0449.fits;2003-08-29 12:47:03
10384;20030829_1247_mdiB_3_0445.fits;2003-08-29 12:47:03
10385;20030830_1247_mdiB_1_0441.fits;2003-08-30 12:47:03
10386;20030830_1247_mdiB_1_0442.fits;2003-08-30 12:47:03
10387;20030830_1247_mdiB_1_0448.fits;2003-08-30 12:47:03
10388;20030830_1247_mdiB_1_0451.fits;2003-08-30 12:47:03
10389;20030830_1247_mdiB_1_0452.fits;2003-08-30 12:47:03
10390;20030830_1247_mdiB_2_0449.fits;2003-08-30 12:47:03
10391;20030830_1247_mdiB_3_0445.fits;2003-08-30 12:47:03
10392;20030831_1247_mdiB_1_0441.fits;2003-08-31 12:47:03
10393;20030831_1247_mdiB_1_0442.fits;2003-08-31 12:47:03
10394;20030831_1247_mdiB_1_0448.fits;2003-08-31 12:47:03
10395;20030831_1247_mdiB_1_0452.fits;2003-08-31 12:47:03
10396;20030831_1247_mdiB_2_0449.fits;2003-08-31 12:47:03
10397;20030831_1247_mdiB_3_0444.fits;2003-08-31 12:47:03
10398;20030901_1247_mdiB_1_0442.fits;2003-09-01 12:47:03
10399;20030901_1247_mdiB_1_0448.fits;2003-09-01 12:47:03
10400;20030901_1247_mdiB_1_0449.fits;2003-09-01 12:47:03
10401;20030901_1247_mdiB_1_0450.fits;2003-09-01 12:47:03
10402;20030901_1247_mdiB_3_0444.fits;2003-09-01 12:47:03
10403;20030902_1251_mdiB_1_0442.fits;2003-09-02 12:51:03
10404;20030902_1251_mdiB_1_0444.fits;2003-09-02 12:51:03
10405;20030902_1251_mdiB_1_0448.fits;2003-09-02 12:51:03
10406;20030902_1251_mdiB_1_0449.fits;2003-09-02 12:51:03
10407;20030902_1251_mdiB_1_0450.fits;2003-09-02 12:51:03
10408;20030902_1251_mdiB_1_0452.fits;2003-09-02 12:51:03
10409;20030903_1247_mdiB_1_0444.fits;2003-09-03 12:47:03
10410;20030903_1247_mdiB_1_0448.fits;2003-09-03 12:47:03
10411;20030903_1247_mdiB_2_0442.fits;2003-09-03 12:47:03
10412;20030903_1247_mdiB_2_0450.fits;2003-09-03 12:47:03
10413;20030904_1247_mdiB_1_0448.fits;2003-09-04 12:47:03
10414;20030904_1247_mdiB_1_0450.fits;2003-09-04 12:47:03
10415;20030904_1247_mdiB_1_0452.fits;2003-09-04 12:47:03
10416;20030904_1247_mdiB_1_0453.fits;2003-09-04 12:47:03
10417;20030904_1247_mdiB_1_0454.fits;2003-09-04 12:47:03
10418;20030905_1247_mdiB_1_0448.fits;2003-09-05 12:47:03
10419;20030905_1247_mdiB_1_0450.fits;2003-09-05 12:47:03
10420;20030905_1247_mdiB_1_0453.fits;2003-09-05 12:47:03
10421;20030905_1247_mdiB_1_0454.fits;2003-09-05 12:47:03
10422;20030906_1251_mdiB_1_0450.fits;2003-09-06 12:51:03
10423;20030906_1251_mdiB_1_0453.fits;2003-09-06 12:51:03
10424;20030906_1251_mdiB_1_0454.fits;2003-09-06 12:51:03
10425;20030906_1251_mdiB_1_0455.fits;2003-09-06 12:51:03
10426;20030907_1247_mdiB_1_0454.fits;2003-09-07 12:47:03
10427;20030907_1247_mdiB_1_0455.fits;2003-09-07 12:47:03
10428;20030907_1247_mdiB_2_0453.fits;2003-09-07 12:47:03
10429;20030908_1251_mdiB_1_0454.fits;2003-09-08 12:51:03
10430;20030908_1251_mdiB_2_0453.fits;2003-09-08 12:51:03
10431;20030908_1251_mdiB_2_0456.fits;2003-09-08 12:51:03
10432;20030909_1247_mdiB_1_0450.fits;2003-09-09 12:47:03
10433;20030909_1247_mdiB_1_0457.fits;2003-09-09 12:47:03
10434;20030909_1247_mdiB_2_0456.fits;2003-09-09 12:47:03
10435;20030910_1248_mdiB_1_0456.fits;2003-09-10 12:48:03
10436;20030910_1248_mdiB_1_0457.fits;2003-09-10 12:48:03
10437;20030911_1248_mdiB_1_0456.fits;2003-09-11 12:48:03
10438;20030911_1248_mdiB_1_0457.fits;2003-09-11 12:48:03
10439;20030912_1248_mdiB_1_0456.fits;2003-09-12 12:48:03
10440;20030912_1248_mdiB_1_0457.fits;2003-09-12 12:48:03
10441;20030913_1248_mdiB_1_0456.fits;2003-09-13 12:48:03
10442;20030913_1248_mdiB_2_0457.fits;2003-09-13 12:48:03
10443;20030914_1248_mdiB_1_0456.fits;2003-09-14 12:48:03
10444;20030914_1248_mdiB_1_0459.fits;2003-09-14 12:48:03
10445;20030914_1248_mdiB_2_0458.fits;2003-09-14 12:48:03
10446;20030915_1248_mdiB_1_0459.fits;2003-09-15 12:48:03
10447;20030915_1248_mdiB_1_0460.fits;2003-09-15 12:48:03
10448;20030915_1248_mdiB_3_0456.fits;2003-09-15 12:48:03
10449;20030916_1248_mdiB_1_0459.fits;2003-09-16 12:48:03
10450;20030916_1248_mdiB_1_0460.fits;2003-09-16 12:48:03
10451;20030916_1248_mdiB_1_0461.fits;2003-09-16 12:48:03
10452;20030916_1248_mdiB_1_0462.fits;2003-09-16 12:48:03
10453;20030916_1248_mdiB_2_0458.fits;2003-09-16 12:48:03
10454;20030917_1248_mdiB_1_0458.fits;2003-09-17 12:48:03
10455;20030917_1248_mdiB_1_0459.fits;2003-09-17 12:48:03
10456;20030917_1248_mdiB_1_0460.fits;2003-09-17 12:48:03
10457;20030917_1248_mdiB_1_0461.fits;2003-09-17 12:48:03
10458;20030917_1248_mdiB_1_0462.fits;2003-09-17 12:48:03
10459;20030917_1248_mdiB_1_0463.fits;2003-09-17 12:48:03
10460;20030918_1248_mdiB_1_0459.fits;2003-09-18 12:48:03
10461;20030918_1248_mdiB_1_0460.fits;2003-09-18 12:48:03
10462;20030918_1248_mdiB_1_0461.fits;2003-09-18 12:48:03
10463;20030918_1248_mdiB_1_0462.fits;2003-09-18 12:48:03
10464;20030918_1248_mdiB_1_0463.fits;2003-09-18 12:48:03
10465;20030919_1248_mdiB_1_0459.fits;2003-09-19 12:48:03
10466;20030919_1248_mdiB_1_0460.fits;2003-09-19 12:48:03
10467;20030919_1248_mdiB_1_0461.fits;2003-09-19 12:48:03
10468;20030919_1248_mdiB_1_0462.fits;2003-09-19 12:48:03
10469;20030919_1248_mdiB_1_0463.fits;2003-09-19 12:48:03
10470;20030920_1248_mdiB_1_0459.fits;2003-09-20 12:48:03
10471;20030920_1248_mdiB_1_0460.fits;2003-09-20 12:48:03
10472;20030920_1248_mdiB_1_0461.fits;2003-09-20 12:48:03
10473;20030920_1248_mdiB_1_0462.fits;2003-09-20 12:48:03
10474;20030920_1248_mdiB_1_0463.fits;2003-09-20 12:48:03
10475;20030920_1248_mdiB_1_0464.fits;2003-09-20 12:48:03
10476;20030921_1248_mdiB_1_0459.fits;2003-09-21 12:48:03
10477;20030921_1248_mdiB_1_0460.fits;2003-09-21 12:48:03
10478;20030921_1248_mdiB_1_0463.fits;2003-09-21 12:48:03
10479;20030921_1248_mdiB_1_0464.fits;2003-09-21 12:48:03
10480;20030922_1251_mdiB_1_0459.fits;2003-09-22 12:51:03
10481;20030922_1251_mdiB_1_0460.fits;2003-09-22 12:51:03
10482;20030922_1251_mdiB_1_0463.fits;2003-09-22 12:51:03
10483;20030922_1251_mdiB_3_0464.fits;2003-09-22 12:51:03
10484;20030923_1247_mdiB_1_0459.fits;2003-09-23 12:47:03
10485;20030923_1247_mdiB_1_0460.fits;2003-09-23 12:47:03
10486;20030923_1247_mdiB_1_0466.fits;2003-09-23 12:47:03
10487;20030923_1247_mdiB_1_0467.fits;2003-09-23 12:47:03
10488;20030923_1247_mdiB_2_0463.fits;2003-09-23 12:47:03
10489;20030923_1247_mdiB_2_0464.fits;2003-09-23 12:47:03
10490;20030925_1251_mdiB_1_0466.fits;2003-09-25 12:51:03
10491;20030925_1251_mdiB_1_0467.fits;2003-09-25 12:51:03
10492;20030925_1251_mdiB_2_0463.fits;2003-09-25 12:51:03
10493;20030925_1251_mdiB_2_0464.fits;2003-09-25 12:51:03
10494;20030926_1251_mdiB_1_0463.fits;2003-09-26 12:51:03
10495;20030926_1251_mdiB_1_0466.fits;2003-09-26 12:51:03
10496;20030926_1251_mdiB_1_0467.fits;2003-09-26 12:51:03
10497;20030926_1251_mdiB_2_0464.fits;2003-09-26 12:51:03
10498;20030927_1251_mdiB_1_0463.fits;2003-09-27 12:51:03
10499;20030927_1251_mdiB_1_0466.fits;2003-09-27 12:51:03
10500;20030927_1251_mdiB_1_0467.fits;2003-09-27 12:51:03
10501;20030927_1251_mdiB_3_0464.fits;2003-09-27 12:51:03
10502;20030928_1251_mdiB_1_0463.fits;2003-09-28 12:51:03
10503;20030928_1251_mdiB_1_0466.fits;2003-09-28 12:51:03
10504;20030928_1251_mdiB_1_0467.fits;2003-09-28 12:51:03
10505;20030928_1251_mdiB_3_0464.fits;2003-09-28 12:51:03
10506;20030929_1251_mdiB_1_0463.fits;2003-09-29 12:51:03
10507;20030929_1251_mdiB_1_0466.fits;2003-09-29 12:51:03
10508;20030929_1251_mdiB_1_0467.fits;2003-09-29 12:51:03
10509;20030929_1251_mdiB_1_0470.fits;2003-09-29 12:51:03
10510;20030929_1251_mdiB_3_0464.fits;2003-09-29 12:51:03
10511;20030930_1251_mdiB_1_0464.fits;2003-09-30 12:51:03
10512;20030930_1251_mdiB_1_0469.fits;2003-09-30 12:51:03
10513;20030930_1251_mdiB_1_0470.fits;2003-09-30 12:51:03
10514;20030930_1251_mdiB_1_0471.fits;2003-09-30 12:51:03
10515;20030930_1251_mdiB_2_0466.fits;2003-09-30 12:51:03
10516;20031002_1251_mdiB_1_0464.fits;2003-10-02 12:51:03
10517;20031002_1251_mdiB_1_0471.fits;2003-10-02 12:51:03
10518;20031002_1251_mdiB_2_0467.fits;2003-10-02 12:51:03
10519;20031002_1251_mdiB_2_0472.fits;2003-10-02 12:51:03
10520;20031003_1251_mdiB_1_0464.fits;2003-10-03 12:51:03
10521;20031003_1251_mdiB_1_0466.fits;2003-10-03 12:51:03
10522;20031003_1251_mdiB_2_0471.fits;2003-10-03 12:51:03
10523;20031003_1251_mdiB_2_0472.fits;2003-10-03 12:51:03
10524;20031004_1251_mdiB_1_0466.fits;2003-10-04 12:51:03
10525;20031004_1251_mdiB_1_0471.fits;2003-10-04 12:51:03
10526;20031004_1251_mdiB_1_0473.fits;2003-10-04 12:51:03
10527;20031004_1251_mdiB_3_0474.fits;2003-10-04 12:51:03
10528;20031005_1251_mdiB_1_0471.fits;2003-10-05 12:51:03
10529;20031005_1251_mdiB_1_0473.fits;2003-10-05 12:51:03
10530;20031005_1251_mdiB_1_0475.fits;2003-10-05 12:51:03
10531;20031005_1251_mdiB_3_0470.fits;2003-10-05 12:51:03
10532;20031006_1251_mdiB_1_0471.fits;2003-10-06 12:51:03
10533;20031006_1251_mdiB_1_0473.fits;2003-10-06 12:51:03
10534;20031006_1251_mdiB_1_0475.fits;2003-10-06 12:51:03
10535;20031006_1251_mdiB_1_0476.fits;2003-10-06 12:51:03
10536;20031006_1251_mdiB_1_0477.fits;2003-10-06 12:51:03
10537;20031006_1251_mdiB_2_0470.fits;2003-10-06 12:51:03
10538;20031007_1247_mdiB_1_0471.fits;2003-10-07 12:47:03
10539;20031007_1247_mdiB_1_0473.fits;2003-10-07 12:47:03
10540;20031007_1247_mdiB_1_0475.fits;2003-10-07 12:47:03
10541;20031007_1247_mdiB_1_0476.fits;2003-10-07 12:47:03
10542;20031007_1247_mdiB_1_0477.fits;2003-10-07 12:47:03
10543;20031009_1251_mdiB_1_0471.fits;2003-10-09 12:51:03
10544;20031009_1251_mdiB_1_0473.fits;2003-10-09 12:51:03
10545;20031009_1251_mdiB_1_0477.fits;2003-10-09 12:51:03
10546;20031009_1251_mdiB_1_0478.fits;2003-10-09 12:51:03
10547;20031010_1251_mdiB_1_0471.fits;2003-10-10 12:51:03
10548;20031010_1251_mdiB_1_0473.fits;2003-10-10 12:51:03
10549;20031010_1251_mdiB_1_0477.fits;2003-10-10 12:51:03
10550;20031010_1251_mdiB_1_0478.fits;2003-10-10 12:51:03
10551;20031010_1251_mdiB_1_0479.fits;2003-10-10 12:51:03
10552;20031011_1251_mdiB_1_0477.fits;2003-10-11 12:51:03
10553;20031011_1251_mdiB_1_0478.fits;2003-10-11 12:51:03
10554;20031011_1251_mdiB_1_0479.fits;2003-10-11 12:51:03
10555;20031011_1251_mdiB_2_0471.fits;2003-10-11 12:51:03
10556;20031012_1251_mdiB_1_0471.fits;2003-10-12 12:51:03
10557;20031012_1251_mdiB_1_0477.fits;2003-10-12 12:51:03
10558;20031012_1251_mdiB_1_0478.fits;2003-10-12 12:51:03
10559;20031012_1251_mdiB_1_0479.fits;2003-10-12 12:51:03
10560;20031013_1251_mdiB_1_0477.fits;2003-10-13 12:51:03
10561;20031013_1251_mdiB_1_0479.fits;2003-10-13 12:51:03
10562;20031014_1251_mdiB_1_0477.fits;2003-10-14 12:51:03
10563;20031014_1251_mdiB_1_0479.fits;2003-10-14 12:51:03
10564;20031015_1251_mdiB_1_0477.fits;2003-10-15 12:51:03
10565;20031015_1251_mdiB_1_0479.fits;2003-10-15 12:51:03
10566;20031015_1251_mdiB_1_0480.fits;2003-10-15 12:51:03
10567;20031016_1247_mdiB_1_0477.fits;2003-10-16 12:47:03
10568;20031016_1247_mdiB_1_0480.fits;2003-10-16 12:47:03
10569;20031017_1251_mdiB_1_0477.fits;2003-10-17 12:51:03
10570;20031017_1251_mdiB_1_0479.fits;2003-10-17 12:51:03
10571;20031017_1251_mdiB_1_0480.fits;2003-10-17 12:51:03
10572;20031017_1251_mdiB_1_0481.fits;2003-10-17 12:51:03
10573;20031017_1251_mdiB_1_0482.fits;2003-10-17 12:51:03
10574;20031018_1247_mdiB_1_0477.fits;2003-10-18 12:47:03
10575;20031018_1247_mdiB_1_0479.fits;2003-10-18 12:47:03
10576;20031018_1247_mdiB_1_0480.fits;2003-10-18 12:47:03
10577;20031018_1247_mdiB_1_0481.fits;2003-10-18 12:47:03
10578;20031018_1247_mdiB_1_0482.fits;2003-10-18 12:47:03
10579;20031018_1247_mdiB_1_0483.fits;2003-10-18 12:47:03
10580;20031018_1247_mdiB_1_0484.fits;2003-10-18 12:47:03
10581;20031019_1247_mdiB_1_0479.fits;2003-10-19 12:47:03
10582;20031019_1247_mdiB_1_0481.fits;2003-10-19 12:47:03
10583;20031019_1247_mdiB_1_0482.fits;2003-10-19 12:47:03
10584;20031019_1247_mdiB_1_0483.fits;2003-10-19 12:47:03
10585;20031019_1247_mdiB_1_0484.fits;2003-10-19 12:47:03
10586;20031020_1247_mdiB_1_0479.fits;2003-10-20 12:47:03
10587;20031020_1247_mdiB_1_0481.fits;2003-10-20 12:47:03
10588;20031020_1247_mdiB_1_0482.fits;2003-10-20 12:47:03
10589;20031020_1247_mdiB_1_0483.fits;2003-10-20 12:47:03
10590;20031020_1247_mdiB_1_0484.fits;2003-10-20 12:47:03
10591;20031021_1247_mdiB_1_0482.fits;2003-10-21 12:47:03
10592;20031021_1247_mdiB_1_0483.fits;2003-10-21 12:47:03
10593;20031021_1247_mdiB_1_0484.fits;2003-10-21 12:47:03
10594;20031021_1247_mdiB_1_0485.fits;2003-10-21 12:47:03
10595;20031021_1247_mdiB_2_0481.fits;2003-10-21 12:47:03
10596;20031022_1247_mdiB_1_0482.fits;2003-10-22 12:47:03
10597;20031022_1247_mdiB_1_0483.fits;2003-10-22 12:47:03
10598;20031022_1247_mdiB_1_0484.fits;2003-10-22 12:47:03
10599;20031022_1247_mdiB_1_0485.fits;2003-10-22 12:47:03
10600;20031022_1247_mdiB_1_0486.fits;2003-10-22 12:47:03
10601;20031023_1247_mdiB_1_0482.fits;2003-10-23 12:47:03
10602;20031023_1247_mdiB_1_0483.fits;2003-10-23 12:47:03
10603;20031023_1247_mdiB_1_0484.fits;2003-10-23 12:47:03
10604;20031023_1247_mdiB_1_0485.fits;2003-10-23 12:47:03
10605;20031023_1247_mdiB_1_0486.fits;2003-10-23 12:47:03
10606;20031024_1247_mdiB_1_0482.fits;2003-10-24 12:47:03
10607;20031024_1247_mdiB_1_0483.fits;2003-10-24 12:47:03
10608;20031024_1247_mdiB_1_0484.fits;2003-10-24 12:47:03
10609;20031024_1247_mdiB_1_0485.fits;2003-10-24 12:47:03
10610;20031024_1247_mdiB_1_0486.fits;2003-10-24 12:47:03
10611;20031025_1247_mdiB_1_0482.fits;2003-10-25 12:47:03
10612;20031025_1247_mdiB_1_0484.fits;2003-10-25 12:47:03
10613;20031025_1247_mdiB_1_0485.fits;2003-10-25 12:47:03
10614;20031025_1247_mdiB_1_0486.fits;2003-10-25 12:47:03
10615;20031025_1247_mdiB_1_0487.fits;2003-10-25 12:47:03
10616;20031026_1247_mdiB_1_0484.fits;2003-10-26 12:47:03
10617;20031026_1247_mdiB_1_0486.fits;2003-10-26 12:47:03
10618;20031026_1247_mdiB_1_0487.fits;2003-10-26 12:47:03
10619;20031027_1247_mdiB_1_0484.fits;2003-10-27 12:47:03
10620;20031027_1247_mdiB_1_0487.fits;2003-10-27 12:47:03
10621;20031027_1247_mdiB_1_0488.fits;2003-10-27 12:47:03
10622;20031027_1247_mdiB_1_0492.fits;2003-10-27 12:47:03
10623;20031027_1247_mdiB_4_0486.fits;2003-10-27 12:47:03
10624;20031028_1247_mdiB_1_0484.fits;2003-10-28 12:47:03
10625;20031028_1247_mdiB_1_0487.fits;2003-10-28 12:47:03
10626;20031028_1247_mdiB_1_0492.fits;2003-10-28 12:47:03
10627;20031028_1247_mdiB_2_0488.fits;2003-10-28 12:47:03
10628;20031028_1247_mdiB_4_0486.fits;2003-10-28 12:47:03
10629;20031029_1251_mdiB_1_0484.fits;2003-10-29 12:51:03
10630;20031029_1251_mdiB_1_0487.fits;2003-10-29 12:51:03
10631;20031029_1251_mdiB_1_0492.fits;2003-10-29 12:51:03
10632;20031029_1251_mdiB_2_0488.fits;2003-10-29 12:51:03
10633;20031029_1251_mdiB_4_0486.fits;2003-10-29 12:51:03
10634;20031030_1248_mdiB_1_0484.fits;2003-10-30 12:48:03
10635;20031030_1248_mdiB_1_0487.fits;2003-10-30 12:48:03
10636;20031030_1248_mdiB_1_0488.fits;2003-10-30 12:48:03
10637;20031030_1248_mdiB_1_0492.fits;2003-10-30 12:48:03
10638;20031030_1248_mdiB_2_0495.fits;2003-10-30 12:48:03
10639;20031030_1248_mdiB_4_0486.fits;2003-10-30 12:48:03
10640;20031031_1248_mdiB_1_0487.fits;2003-10-31 12:48:03
10641;20031031_1248_mdiB_1_0488.fits;2003-10-31 12:48:03
10642;20031031_1248_mdiB_1_0492.fits;2003-10-31 12:48:03
10643;20031031_1248_mdiB_3_0495.fits;2003-10-31 12:48:03
10644;20031031_1248_mdiB_4_0486.fits;2003-10-31 12:48:03
10645;20031101_1247_mdiB_1_0487.fits;2003-11-01 12:47:03
10646;20031101_1247_mdiB_1_0488.fits;2003-11-01 12:47:03
10647;20031101_1247_mdiB_1_0492.fits;2003-11-01 12:47:03
10648;20031101_1247_mdiB_2_0495.fits;2003-11-01 12:47:03
10649;20031101_1247_mdiB_3_0486.fits;2003-11-01 12:47:03
10650;20031102_1247_mdiB_1_0487.fits;2003-11-02 12:47:03
10651;20031102_1247_mdiB_1_0488.fits;2003-11-02 12:47:03
10652;20031102_1247_mdiB_2_0495.fits;2003-11-02 12:47:03
10653;20031102_1247_mdiB_3_0486.fits;2003-11-02 12:47:03
10654;20031103_1247_mdiB_1_0487.fits;2003-11-03 12:47:03
10655;20031103_1247_mdiB_1_0488.fits;2003-11-03 12:47:03
10656;20031103_1247_mdiB_1_0495.fits;2003-11-03 12:47:03
10657;20031103_1247_mdiB_3_0486.fits;2003-11-03 12:47:03
10658;20031104_1247_mdiB_1_0486.fits;2003-11-04 12:47:03
10659;20031104_1247_mdiB_1_0487.fits;2003-11-04 12:47:03
10660;20031104_1247_mdiB_1_0488.fits;2003-11-04 12:47:03
10661;20031104_1247_mdiB_1_0495.fits;2003-11-04 12:47:03
10662;20031104_1247_mdiB_1_0497.fits;2003-11-04 12:47:03
10663;20031105_1251_mdiB_1_0495.fits;2003-11-05 12:51:02
10664;20031105_1251_mdiB_2_0487.fits;2003-11-05 12:51:02
10665;20031106_1247_mdiB_1_0487.fits;2003-11-06 12:47:02
10666;20031106_1247_mdiB_1_0495.fits;2003-11-06 12:47:02
10667;20031107_1247_mdiB_1_0495.fits;2003-11-07 12:47:02
10668;20031108_1247_mdiB_1_0498.fits;2003-11-08 12:47:02
10669;20031108_1247_mdiB_1_0499.fits;2003-11-08 12:47:02
10670;20031109_1248_mdiB_1_0498.fits;2003-11-09 12:48:02
10671;20031109_1248_mdiB_1_0499.fits;2003-11-09 12:48:02
10672;20031109_1248_mdiB_1_0500.fits;2003-11-09 12:48:02
10673;20031110_1247_mdiB_1_0498.fits;2003-11-10 12:47:02
10674;20031110_1247_mdiB_1_0499.fits;2003-11-10 12:47:02
10675;20031110_1247_mdiB_1_0500.fits;2003-11-10 12:47:02
10676;20031111_1251_mdiB_1_0498.fits;2003-11-11 12:51:02
10677;20031111_1251_mdiB_1_0499.fits;2003-11-11 12:51:02
10678;20031111_1251_mdiB_1_0500.fits;2003-11-11 12:51:02
10679;20031112_1247_mdiB_1_0498.fits;2003-11-12 12:47:02
10680;20031112_1247_mdiB_2_0500.fits;2003-11-12 12:47:02
10681;20031113_1247_mdiB_1_0501.fits;2003-11-13 12:47:02
10682;20031113_1247_mdiB_3_0498.fits;2003-11-13 12:47:02
10683;20031114_1247_mdiB_2_0501.fits;2003-11-14 12:47:02
10684;20031115_1247_mdiB_1_0501.fits;2003-11-15 12:47:02
10685;20031115_1247_mdiB_1_0502.fits;2003-11-15 12:47:02
10686;20031115_1247_mdiB_1_0503.fits;2003-11-15 12:47:02
10687;20031116_1247_mdiB_1_0501.fits;2003-11-16 12:47:02
10688;20031116_1247_mdiB_1_0502.fits;2003-11-16 12:47:02
10689;20031116_1247_mdiB_1_0503.fits;2003-11-16 12:47:02
10690;20031116_1247_mdiB_1_0504.fits;2003-11-16 12:47:02
10691;20031117_1247_mdiB_1_0501.fits;2003-11-17 12:47:02
10692;20031117_1247_mdiB_1_0502.fits;2003-11-17 12:47:02
10693;20031117_1247_mdiB_1_0503.fits;2003-11-17 12:47:02
10694;20031117_1247_mdiB_1_0504.fits;2003-11-17 12:47:02
10695;20031117_1247_mdiB_1_0505.fits;2003-11-17 12:47:02
10696;20031118_1251_mdiB_1_0501.fits;2003-11-18 12:51:02
10697;20031118_1251_mdiB_1_0502.fits;2003-11-18 12:51:02
10698;20031118_1251_mdiB_1_0503.fits;2003-11-18 12:51:02
10699;20031118_1251_mdiB_1_0504.fits;2003-11-18 12:51:02
10700;20031118_1251_mdiB_1_0505.fits;2003-11-18 12:51:02
10701;20031118_1251_mdiB_1_0506.fits;2003-11-18 12:51:02
10702;20031118_1251_mdiB_1_0507.fits;2003-11-18 12:51:02
10703;20031119_1251_mdiB_1_0501.fits;2003-11-19 12:51:02
10704;20031119_1251_mdiB_1_0504.fits;2003-11-19 12:51:02
10705;20031119_1251_mdiB_1_0505.fits;2003-11-19 12:51:02
10706;20031119_1251_mdiB_1_0507.fits;2003-11-19 12:51:02
10707;20031119_1251_mdiB_2_0508.fits;2003-11-19 12:51:02
10708;20031120_1247_mdiB_1_0501.fits;2003-11-20 12:47:02
10709;20031120_1247_mdiB_1_0505.fits;2003-11-20 12:47:02
